id,genres,keywords,name,platforms,slug,summary,total_rating,total_rating_count,game_type,game_status,cover_url
7120,"['Shooter', 'Role-playing (RPG)', 'Simulator', 'Strategy', 'Adventure']","[9, 69, 129, 227, 250, 537, 575, 588, 911, 962, 976, 1186, 1293, 1313, 1423, 1440, 2170, 3486, 4031, 4162, 4245, 4397, 4398, 4541, 4615, 4709, 4768, 4891, 4918, 5105, 5209, 5411, 5633, 5639, 5840, 5896, 5963, 6076, 6340, 7369, 7467, 8906, 8908, 12708, 13036, 13082, 23933, 48013]",NieR,"[169, 9, 12, 49]",nier,"Nothing is as it seems in Square Enix's latest action adventure game, set in a crumbling world plagued by disease and dark, unrecognizable creatures. Players assume the role of the unyielding protagonist, NIER, resolute in his quest to discover a cure for his daughter, who is infected with the Black Scrawl virus. With powerful allies and a mysterious book, NIER encounters things that will confound even the mightiest of warriors. With NIER, experience seamless in-battle cinematics and explore hauntingly familiar lands, intense action-packed battles, and storytelling like only Square Enix can do",74.89064950384719,123,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/coapbf.jpg
14509,['Strategy'],"[1538, 42678, 48359, 48593, 48761]",Romance of the Three Kingdoms,"[125, 74, 34, 6, 16, 27]",romance-of-the-three-kingdoms,"The player takes control of a master, a general capable of commanding as many states as he can acquire, and, if successful, unifies China. As many as eight may play, but only one can succeed. There are five chronologically arranged scenarios. The first has China in its most disorganized period and the last has virtually all of China controlled by one of three generals. The precise requirements for success in each of these scenarios differs, but in all cases the goal is to rule as many states as possible. After the completion of any scenario but number five the game will automatically advance to the next. You may start the game at any scenario.

Koei's Romance of The Three Kingdoms is based on an historical novel of the same name written in the Fourteenth Century, which was in turn based on a more serious official work of history by Ch'en Shou (233-297 A.D.), who chronicled major historical events in China from 220 to 265 A.D. Your master strives to unite China. You must enlist the help of others, fight well and negotiate shrewdly. Without able and loyal subordinates you will not be able to win the game. Choosing good people and winning their loyalty will not be easy and all the able and loyal subordinates in the world will not help if diplomatic and military resources are not used well.",69.36226409626069,4,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co63c1.jpg
141833,"['Role-playing (RPG)', 'Turn-based strategy (TBS)']",,The Legend of Heroes: Trails Through Daybreak,"[48, 6, 167, 130]",the-legend-of-heroes-trails-through-daybreak,"The Legend of Heroes: Trails Through Daybreak is the eleventh installment in the main Trails series, serving as the beginning to the Calvard arc. The game follows Van Arkride who is working at Arkride Solutions Office as a Spriggan, a bounty hunting and private detective. He is approached by Agnès Claudel, a high school student and the daughter of Calvard's new president Roy Gramheart to find a type of orbment called Oct-Genesis.

The Action Time battle command used in previous installments of the Trails series has been completely revamped. This system swiftly and seamlessly transitions from field battles to command-based turn battles. In combination with the sixth-generation tactical orbment, Xipha, it offers a revolutionary combat experience unique to the Trails series.",72.98993912840007,8,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/cobjpy.jpg
7719,"['Role-playing (RPG)', 'Strategy', 'Turn-based strategy (TBS)', 'Indie']","[151, 353, 415, 494, 563, 1494, 1923, 2002, 4248, 6456]",Eador: Masters of the Broken World,[6],eador-masters-of-the-broken-world,"Eador is a universe made of countless shards of land drifting in the Great Nothing. Each of the shards is a little world unto itself, with geography and denizens of its own. The power over the shards is bitterly contested by Masters, the immortal beings mortals believe to be gods. Take the role of the mighty Master and shape the destiny of Eador! It is in your power to deliver the world from ultimate destruction – or to choke it with an iron fist of tyranny.

Eador: Masters of the Broken World is a turn-based fantasy strategy game, where the decisions you make affect the world even deeper than the battles you win.",49.91704606211825,11,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co1qr2.jpg
7610,"['Point-and-click', 'Adventure']","[151, 901, 962, 997, 1158, 1186, 1293, 1523, 1538, 4004, 4134, 4142, 4245, 4287, 4359, 4392, 4520, 4615, 4918, 4998, 5308, 5564, 5783, 5989, 6057, 7369, 8150, 23933]",Game of Thrones: A Telltale Games Series,"[9, 48, 34, 6, 39, 14, 12, 49]",game-of-thrones-a-telltale-games-series,"Game of Thrones: A TellTale Games Series is an episodic adventure game developed by TellTale Games and based on the famous HBO TV-show Game of Thrones, as well as the book 'A song of Ice and Fire' by George R.R. Martin.

You play as the family members of House Forrester, a noble house from the north of Westeros, bannermen to House Glover, who has been loyal to House Stark of Winterfell for a long time. These characters are all caught up in the events of the war of the Five Kings, and they are placed in a critical position where every character must do everything in their power to prevent their precious house from going under.",72.74533708730144,405,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co1nrt.jpg
133904,"['Shooter', 'Indie', 'Arcade']","[166, 840, 844, 974, 5311]",Cygni: All Guns Blazing,"[169, 6, 167]",cygni-all-guns-blazing,"It's a twin-stick vertical scrolling Shooter hybrid with a cinematic flare:

An unrelenting onslaught of eye-popping visuals, ear bursting soundscapes and mind-melting action makes Cygni the vanguard for the next generation of shoot-em ups.",72.33955044255529,11,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co8c4n.jpg
2923,['Platform'],"[589, 1186, 2071, 4282, 4292, 4297, 4438, 4544, 4622, 4717, 4842, 4918, 4931, 4932, 4933, 4990, 4991, 5305, 5306, 5408, 5523, 5612, 5629, 5818, 5844, 6126, 6127, 6129, 6132, 6134, 27088, 29960, 42804]",Donkey Kong Country: Tropical Freeze,[41],donkey-kong-country-tropical-freeze,"All the challenging ground-pounding, barrel-blasting, side-scrolling mine cart action from the Donkey Kong Country series is back along with a bushel of new game-play elements and features. And now, there are four playable characters! Dixie Kong is back to join the adventure as a playable character alongside Diddy Kong, and for the first time in Donkey Kong Country, bearded old hero Cranky Kong joins the adventure with his bouncy cane. Any of the three can buddy up with Donkey Kong, and each character offers a different gameplay experience. On their journey to reclaim Donkey Kong Island, Donkey Kong and his friends travel across five islands with a variety of stages that include underwater areas and frozen environments.",84.51488098213565,165,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co1wf2.jpg
74516,"['Shooter', 'Simulator', 'Indie', 'Arcade']",,Gun Club VR,"[162, 386, 390, 165, 6, 384]",gun-club-vr,Take to the range with an arsenal of the world’s most powerful weaponry in Gun Club VR. Addictive gameplay and unsurpassed realism combine to make Gun Club VR the ultimate virtual weapon simulator. The only thing missing is the smell of the gunpowder.,70.0,4,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co6ifi.jpg
20091,"['Music', 'Arcade']","[1293, 1699, 2071, 2152, 4137, 4228, 4239, 4359, 4398, 4452, 4869, 5300, 5348, 5783, 5908, 6587, 7369, 7402, 10318, 11115, 11208, 11782]",Dance Central 2,[12],dance-central-2,"The core gameplay in Dance Central 2 is mostly identical to the original Dance Central. Players perform given dance moves, which are tracked by the Kinect. The more accurately the player performs the move, the more points he/she scores. Higher difficulties increase move complexity, and the margin for error is reduced.
Features new to Dance Central 2 include voice control, simultaneous two player gameplay in both cooperative and competitive modes with drop in/drop out functionality, an improved fitness mode, a more in-depth and customizable ""Break it Down"" mode, allowing the player to practice only specific moves in a routine, and a campaign mode featuring dance crews of various styles.",78.18905835575063,14,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co1wqu.jpg
11078,"['Platform', 'Adventure', 'Indie']","[4, 477, 962, 1158, 2425, 3001, 4134, 4168, 4297, 4882, 4957, 5009, 5328, 5379]",Shantae: Half-Genie Hero,"[48, 6, 167, 41, 46, 49, 130]",shantae-half-genie-hero,"Shantae embarks on her first full HD adventure! After three highly successful outings with Shantae, Shantae: Risky's Revenge, and Shantae and the Pirate's Curse, Shantae and her friends finally get a full HD console-based sequel! Boasting vivid, detailed high-definition graphics that retain the 2D hand-drawn sprites the series is known for, this newest entry in the Shantae series almost looks like a playable TV show! Presented as a stage-based 2.5D platformer with heavy exploration elements, Shantae uses her trademark Hair-Whip Attack to dispatch enemies, then takes advantage of her Belly Dance Magic to transform into 8 different forms that each have their own unique abilities and move sets. As new forms are mastered, old stages can be re-explored to unearth new items and secrets, ensuring there's plenty of content on offer for novices and platforming gurus alike. Topple the villainous Baron behind each criminal caper afflicting Sequin Land, and prepare for the ultimate showdown against Shantae's arch-nemesis: that bodacious buccaneer, Risky Boots!",80.88895429562037,75,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co2ymj.jpg
252175,"['Platform', 'Adventure']","[778, 1935, 16999]",Paw Patrol: World,"[169, 48, 6, 167, 49, 130]",paw-patrol-world,"Explore the world of PAW Patrol like never before and stop Mayor Humdinger’s super blimp mayhem, in a free-roaming 3D adventure full of pup-tastic fun!",68.90040763222234,6,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co75f0.jpg
6390,['Platform'],"[558, 906, 962, 1289, 1669, 2109, 3486, 4397, 4544, 4787, 4991, 10564, 12970, 30490, 30703, 50485]",Drill Dozer,"[41, 24]",drill-dozer,"In the platformer Drill Dozer, you can take the roll of Jill, the daughter of a crime boss who is set on revenge. When a rival gang steals away her family's heirloom, Jill gives chase in her Drill Dozer, an upgradeable piece of power armor equipped with a large drill. This piece of equipment will help you navigate through six different areas, where you will encounter varied enemies and bosses.",75.0434265273794,16,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co7k16.jpg
148228,"['Role-playing (RPG)', 'Adventure']","[546, 1332]",V Rising,"[6, 167]",v-rising,Awaken as a vampire. Hunt for blood in nearby settlements to regain your strength and evade the scorching sun to survive. Raise your castle and thrive in an ever-changing open world full of mystery. Gain allies online and conquer the land of the living.,80.30484268479123,84,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/coby9v.jpg
1851,"['Shooter', 'Tactical']","[1, 563, 1033, 1158, 1329, 1333, 1373, 4134, 4179, 4259, 4345, 4359, 4452, 4613, 4770, 5455, 5466, 5789, 5886, 6021, 6244, 6296, 6340, 7419, 10460, 13295]",Tom Clancy's Rainbow Six: Lockdown,"[11, 21, 6, 8]",tom-clancy-s-rainbow-six-lockdown,"Engineered specifically for the PC by Red Storm Entertainment, Rainbow Six returns to deliver the tensest close-quarters battles ever experienced online. In this episode, Rainbow faces independent terrorist threats, tied together by one common element - the Legion virus. Rainbow must determine the connection between the terrorist threats and the virus.",69.70848048681671,36,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co1ygq.jpg
23240,"['Puzzle', 'Arcade']","[16, 126, 394, 558, 687, 1127, 1293, 1299, 1440, 1743, 2071, 2109, 2152, 2216, 3486, 4134, 4162, 4213, 4297, 4435, 4484, 4492, 4754, 4918, 5300, 5442, 5450, 5523, 5633, 5801, 6663]",Pac-Man Championship Edition 2,"[48, 6, 49]",pac-man-championship-edition-2,The much-awaited sequel to Pac-Man Championship Edition! Featuring eye-popping 3D graphics and funky visuals! New modes include Score Attack and an Adventure mode!,77.44265157621818,30,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co2xg4.jpg
8078,"['Point-and-click', 'Adventure']","[947, 974, 1186, 2050, 2115, 4287, 4290, 7389, 26433]",Stupid Invaders,"[6, 14, 23]",stupid-invaders,"Stupid Invaders is an adventure game based on the Space Goofs cartoon. The game was dedicated to its creator Jean-Yves Raimbaud, who died before the game was released.",69.97690228293729,5,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co5xc1.jpg
1640,['Shooter'],[1173],James Bond 007: Tomorrow Never Dies,[7],james-bond-007-tomorrow-never-dies,"In 007: Tomorrow Never Dies, which is based on the movie of the same name, the player takes the role of the famous James Bond who fights against Elliot Carver. Carver tries to increase his TV ratings by creating a war between the British and the Chinese. To achieve his goal he sunk a British ship with his stealth ship and made it look like the Chinese Air Force was the offender. Now it is Bond's responsibility to set things right...",69.24764390920684,34,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co3dlp.jpg
239086,"['Platform', 'Adventure', 'Indie']","[18448, 23931, 24685]",Re:Fresh,"[6, 130]",re-fresh,"Restore your town as you run, jump, and dash through cozy locales while helping lovable townsfolk! Become immersed in a tight-knit community of animals and robots while becoming the town hero in this heart-warming solarpunk adventure.",69.99893802276293,6,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co6hci.jpg
121404,"['Platform', 'Puzzle', 'Role-playing (RPG)', 'Adventure', 'Indie']",[962],Shady Part of Me,"[48, 6, 49, 130]",shady-part-of-me,"Shady Part of Me is a narrative puzzle game. It tells the story of a little girl, frightened by the light, and her shadow. Together, they try to get out of the dreamlike world in which they are locked.",88.86644179741481,28,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co2mfz.jpg
84020,"['Indie', 'Visual Novel']",,Lake of Voices,"[3, 6, 14]",lake-of-voices,"A free horror Visual Novel about an ill-fated journey across Sinnlos, a lake where awful monsters lurk just beneath the surface. With times being so dire you'll need to decide what, and who, is going to be sacrificed. Anyone can be saved, but not everyone can be.",53.60971631902692,5,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co1t8q.jpg
884,['Fighting'],"[61, 589, 1188, 1231, 1985, 2152, 4134, 4807, 5901]",Street Fighter IV,"[52, 9, 34, 6, 39, 12]",street-fighter-iv,"Street Fighter IV brings the legendary fighting series back to its roots by taking the beloved fighting moves and techniques of the original Street Fighter II, and infusing them with Capcom’s latest advancements in next generation technology to create a truly extraordinary experience that will re-introduce the world to the time-honored art of virtual martial arts.

Newcomers:
- Abel
- C.Viper
- Rufus
- El Fuerte
- Gouken",84.4320245909242,189,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co1w4t.jpg
3835,['Adventure'],"[1033, 4142, 4813]",Bratz: Forever Diamondz,"[21, 6, 8]",bratz-forever-diamondz,"Yasmin, Cloe, Sasha, and Jade are back for a brand new adventure sending them across the country in search of the hottest fashion designer. Players experience unique adventures through the eyes of the four playable characters, in detailed open world environments, as they compete for a spot in ""America Rocks Fashion"" TV show. Fans discover new features that include a figure skating competition and the ability to adopt a pet to train, dress, accessorize and showcase in competitions.",40.0,3,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co97wj.jpg
30030,"['Simulator', 'Indie', 'Visual Novel']","[42629, 42630]",Cinderella Phenomenon,"[3, 34, 6, 14]",cinderella-phenomenon,"''Cinderella Phenomenon"" is a visual novel game developed by Dicesuki. Players take on the role of Lucette, a princess who is cursed by a fairy godmother and must break the curse to find true love. The game features a variety of branching storylines and multiple endings, depending on the choices the player makes throughout the game.

The game is set in the kingdom of Angielle, a fantasy world filled with magic and intrigue. As Lucette, players must navigate a complex web of relationships and political intrigue, as well as confront their own personal demons. Along the way, they will meet a cast of memorable characters, including potential love interests and allies, as well as enemies who seek to thwart their quest.

The game features stunning hand-drawn art, immersive music, and engaging gameplay. With its rich storyline, compelling characters, and branching paths, ""Cinderella Phenomenon"" is a must-play game for fans of visual novels, fantasy, and romance.",77.84059001903475,9,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co2xpv.jpg
4799,"['Platform', 'Adventure']","[9, 153, 518, 723, 968, 1033, 1186, 1756, 2280, 2336, 4235, 4287, 4345, 4407, 4438, 4492, 4541, 5732, 5736, 5989, 6616, 10799]",Deadly Creatures,[5],deadly-creatures,"Deadly Creatures allows players to play as a young male desert hairy scorpion and an adult female tarantula and engage in brutal combat against other arachnids, insects, rats, and reptiles.

The two creatures have different playing styles, with the scorpion's levels featuring more action-oriented gameplay, while the tarantula is more stealth oriented, with less linear levels. The Wii Remote and Nunchuk are used for both movement and attacks, with motion controls incorporated for special attacks and finishing moves, while the tarantula also utilizes the pointer function to shoot webs. New abilities are also gained as the player progresses through the game.

Along with dispatching common arthropods such as pill bugs, crickets, beetles, and wolf spiders, most of which can be devoured to regain health, the player also faces bosses including a Gila Monster, a rattlesnake and eventually a human. The clashes between the creatures are described as similar to monster movies, with a similar impact to battles in King Kong and Jurassic Park albeit on a smaller scale.",66.50257312725279,9,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co21yc.jpg
18068,"['Shooter', 'Role-playing (RPG)']","[21, 69, 103, 429, 562, 563, 953, 1097, 1317, 1333, 1440, 1928, 1971, 2153, 2472, 3486, 3831, 4239, 4359, 4397, 4406, 4477, 4514, 4613, 4621, 4709, 4879, 4885, 4918, 4974, 4997, 5000, 5287, 5308, 5323, 5411, 5466, 5593, 5599, 5639, 5731, 5904, 5998, 6066, 6088, 6246, 6304, 6391, 6461, 6541, 6620, 7158, 7185, 7304, 7423, 7590, 7593, 8109, 8300, 8784, 8983, 9156, 9283, 9311, 9322, 9328, 9329, 9330, 9331, 9374, 9404, 9630, 9695, 11030, 12449]",Dirge of Cerberus: Final Fantasy VII,[8],dirge-of-cerberus-final-fantasy-vii,"Dirge of Cerberus: Final Fantasy VII is an action role-playing third-person shooter. As the first shooter game in the Final Fantasy series, the action is viewed from an over-the-shoulder perspective similar to Resident Evil 4, although players can switch to a first-person perspective if they wish. Defeating enemies yields EXP, and at the end of each stage, the player can either use that EXP to level up, increasing Vincent's stats, or convert it to Gil (the in-game currency), which can then be used to purchase items and equipment upgrades.",62.98410665632083,50,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co205e.jpg
76966,"['Shooter', 'Tactical']","[1333, 5886]",Firewall Zero Hour,[165],firewall-zero-hour,"Firewall: Zero Hour is a 4-on-4 tactical shooter designed for PlayStation VR.
Teamwork is everything in this intense squad-based shooter – put on your PlayStation VR headset, gather an arsenal of equipment, and prepare for blistering combat.

Choose from 12 experienced mercenaries and familiarize yourself with upgradeable weapons. Will you lock and load with the attacking squadron, tasked to obtain valuable data in a hostile environment? Or will you be on the frontlines of the defending team, making sure the data is kept out of enemy hands by any means necessary?",70.23431760421823,10,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co27qh.jpg
27351,"['Platform', 'Role-playing (RPG)', ""Hack and slash/Beat 'em up""]","[151, 589, 962, 982, 1059, 1186, 1313, 2071, 4285, 4359, 4388, 4471, 4477, 4613, 4622, 4850, 4855, 4891, 4918, 5308, 6745, 7185, 7590, 8299, 8866, 13034, 23933]",Dragon Valor,[7],dragon-valor,Dragon Valor is an action role-playing game containing platform and hack and slash elements.,76.88541430884682,8,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co4puq.jpg
3452,['Adventure'],"[394, 2071, 3831, 3988, 4210, 4359, 4388, 26906, 27048, 28703, 37741]",Bomberman 64: The Second Attack!,[4],bomberman-64-the-second-attack,"Of the great discoveries in the universe, few are more important than the legendary 8 elements. When the evil Rukifellth found one of these elements - the powerful Celestial Stone - he used his influence to assemble the dreaded BHB Army. Armed with his new army and a giant space warship, the power-crazed Rukifellth began scouring the galaxy for the other 7 elements, invading planets and enslaving innocent races throughout the galaxy. Rukifellth controls these enslaved planets with special Gravity Generators - the same devices the BHB Army used to create a Black Hole. Rukifellth uses his Black Hole to capture new planets... But he should have thought twice before he tried to capture Bomber Planet!",69.23644928496708,15,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co5ygs.jpg
23345,"['Simulator', 'Strategy', 'Indie']",[151],Life is Feudal: Forest Village,[6],life-is-feudal-forest-village,"Life is Feudal: Forest Village is RTS city builder game with survival aspects in a realistic harsh medieval world. Shape, build and expand your settlement, grow various food to prevent your villagers from avitaminosis and starvation. Possess them for additional micromanagement or simply to wander around. Become a leader of the newly arrived settlers and lead them to peace and prosperity.",70.67187412431564,23,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co2qke.jpg
296832,"['Shooter', 'Indie', 'Arcade']","[537, 911, 1069, 2152, 2926, 17371, 25173]",Kill Knight,"[169, 48, 6, 167, 49, 130]",kill-knight,"KILL KNIGHT is an ultra-responsive arcade-inspired isometric action shooter. Condemned to eternal sufferance, deep within the voids of an eldritch arena, you must wield an arsenal of devastating weaponry to obliterate swarms of otherworldly horrors - and MASTER THE DEMON WITHIN.",70.15978234410268,12,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co82c8.jpg
122907,"['Point-and-click', 'Puzzle', 'Adventure', 'Indie']","[10791, 19452, 23560]",Tiny Room Stories: Town Mystery,"[34, 6, 39]",tiny-room-stories-town-mystery,"You are a private detective. After receiving a letter from your father, asking for help, you go to the small town of Redcliff.
The city is completely empty. Where have all the inhabitants gone? What happened to your father?
This is what you have to find out. Explore the city, find clues, solve puzzles, open locks to advance your investigation. The game is a mixture of escape the room and classic quests.",61.68231211252498,11,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co2tmf.jpg
8777,"['Shooter', 'Platform']","[103, 126, 137, 575, 947, 1097, 1127, 3014, 4297, 5436]",The Adventures of Rad Gravity,[18],the-adventures-of-rad-gravity,"The Adventures of Rad Gravity is a video game for the Nintendo Entertainment System developed by Interplay and published by Activision in 1990. The game is a platformer with a wacky storyline in which the eponymous main character explored multiple planets and fought enemies while jumping through levels. The game was notable for the planet Turvia, where gravity works in reverse. In that level the protagonist was drawn upside down, as were the enemies and the entire screen. The main character has a comically large head and strongly resembles actor Bruce Campbell. His early game attack consists of a sort of a lightsaber.",50.09995240361732,5,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co5agl.jpg
103259,"[""Hack and slash/Beat 'em up"", 'Adventure']","[17292, 17371]",RemiLore: Lost Girl in the Lands of Lore,"[48, 6, 49, 130]",remilore-lost-girl-in-the-lands-of-lore,RemiLore is a rogue-lite anime-style adventure set in a colorful world where players hack and slash their enemies and cast devastating magic attacks using twin stick controls!,61.625,6,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co1wpg.jpg
5204,"['Point-and-click', 'Adventure']","[40, 274, 968, 1158, 1289, 1563, 1953, 4134, 4162, 4270, 4371, 4398, 11533, 14178, 50501]","Spy Fox in ""Dry Cereal""","[48, 5, 6, 39, 14, 130]",spy-fox-in-dry-cereal,"The super-suave agent, SPY Fox, must find Mr. Udderly, rescue all the cows, and stop William the Kid from depleting the worlds supply of milk. Using ingenious SPY gadgets, keen wits, and daring moves, SPY Fox, jumps out on an udderly exhilarating adventure!",79.8371418347356,20,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co41zx.jpg
3646,"['Fighting', 'Sport']","[234, 869, 2362, 4228, 4271, 4272, 4286, 4650, 4804, 4823, 4891, 7647, 8780, 14114, 26906, 37741]",WWF WrestleMania 2000,[4],wwf-wrestlemania-2000,"Get all of the body slams and flying elbows you can handle with WWF WRESTLEMANIA 2000. Wrestle with or against 15 of the brightest stars in the WWF: Steve Austin, The Rock, Ken Shamrock, Val Venis, Jeff Jarrett, Billy Gunn, X-Pac, The Big show, Triple-H, Shawn Michaels, Undertaker, Kane, Big Boss Man, Road Dogg, Mankind, and Vince McMahon. After choosing your favorite wrestler, take on any challenger in a Single Match, or find a partner for a Tag Team bout. And for some of the toughest competition, you can try to win the WWF championship in the Career mode. If you have friends that are wrestling fanatics, link up and challenge them to a match. Try to become a crowd favorite and challenge the WWF superstars in WWF WRESTLEMANIA 2000.",72.27288011456335,24,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co3b7z.jpg
26752,"['Platform', 'Adventure', 'Indie', 'Arcade']","[3, 1705, 2115, 4134, 4245, 4355, 4356, 4717, 4718, 4890]",Spheroids,"[48, 6, 41, 46, 49, 130]",spheroids,"In Spheroids you take control of Lucas, a jumpy Canadian boy who sets out on an adventure with his crazy scientist companion Otto after it's discovered that the government has been hiding alternative universes from the cubic world they live in. Unfortunately, these alternative universes contain spheres that wish to turn everything round, so it's up to Lucas to save the world from these dangerous aliens: the Spheroids.

Throughout Spheroids 32 levels, you'll encounter many different environments, with multiple hazards to avoid and enemies to destroy. Items such as the ""Modified-Drilling-Hook"" Otto lends Lucas will help you traverse the environment with ease, with many more to find throughout.

Spheroids is a 2D sidescroller that mixes mechanics from classic platformers such as Super Mario Bros or Umihara Kawase with 'combat' sections inspired in Pang! (or Buster Brothers), within a comical science-fiction setting inspired by films and series such as Futurama, Rick & Morty, Ghostbusters, Back to the Future or Spaceballs.",56.83333333333333,3,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co41ya.jpg
2249,"['Fighting', 'Role-playing (RPG)', ""Hack and slash/Beat 'em up"", 'Adventure', 'Indie']","[96, 147, 226, 413, 770, 1158, 1293, 1539, 4004, 4134, 4135, 4150, 4151, 4249, 4284, 4285, 4290, 4297, 4341, 4399, 4403, 4410, 4541, 4852, 4878, 4879, 4891, 5151, 5164, 5183, 5195, 5262, 6069, 8299, 8311, 10756, 11208, 13068, 13477]",DeathSpank,"[9, 3, 6, 14, 12]",deathspank,"This game follows the thong-tastic adventures of a misguided hero named DeathSpank. Comic fans will recognize DeathSpank as a character that first appeared on writer Ron Gilbert's Grumpy Gamer website in a series of animated comics he penned with long-time creative collaborator, Clayton Kauzlaric.",77.99664934598917,38,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co3j0a.jpg
3641,['Sport'],"[26, 2803, 4650]",World Cup 98,"[4, 6, 7]",world-cup-98,"The main feature of the game is the World Cup tournament itself, where the player may use either the actual groups used in the finals, or groups composed of a random selection of the included teams. Each match takes place in a recreation of the venue it was played in the actual tournament. As in the real tournament, group games do not go to extra time or a penalty shootout but knockout matches do.",86.02356369784988,35,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co207z.jpg
1311,['Shooter'],"[19, 1107, 1440, 1821, 3087, 3831, 4210, 4353, 4359, 5307, 5789, 7113, 8696, 9529, 10460, 13295]",Medal of Honor: European Assault,"[11, 21, 8]",medal-of-honor-european-assault,"There are four overall areas the player (as Lt. William Holt) will be sent to: France, North Africa, the Soviet Union and Belgium. Each area has a set of missions for the player to complete. While some objectives will be detailed from the start, exploration of the area will cause Holt to discover more missions. Each mission consists of five elements: a primary objective, secondary objectives, killing a German officer (Nemesis battle in the game), obtaining documents from the officer and escaping. If all are completed, a gold medallion will be given. Missing one or two will gain a silver or bronze. Most missions involve Holt fighting alongside allied NPCs and working towards a common objective, often based on historical events during WWII. However, as a member of the OSS, Holt also has secondary objectives for each level, including finding documents and eliminating important German officers, such as henchmen belonging to the antagonist Graf Von Schrader.",75.59226996185751,52,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co5x7t.jpg
47498,"['Role-playing (RPG)', 'Strategy', 'Adventure']","[164, 226, 236, 2458, 4248, 4284, 4285, 4468, 4879, 6074, 26906]",Inindo: Way of the Ninja,"[149, 121, 125, 19, 13, 118, 27]",inindo-way-of-the-ninja,"""Inindo: Way of the Ninja"" is a console-style RPG with a touch of strategy. You navigate your hero on the world map, visit towns, and descend into dungeons. The battles are turn-based and are viewed from a third-person perspective, like in Final Fantasy games. You can move on the battle field and use melee or long-ranged attacks. You'll be able to recruit characters of various classes to your party, who will join you for profit or for other reasons. After you gain enough experience, you'll also be able to talk to daimyos (feudal rulers) of various castles and to convince them to work together against Nobunaga. You can also perform various tasks for the daimyos, such as spying.

1581, Japan. Fearing a rebellion and striving to conquer the entire country, the warlock Nobunaga orders to attack the Iga ninja clan. The ninjas bravely defend their village, but, being vastly outnumbered, are mercilessly slain by Nobunaga's men. Only one survived: you, the hero of the game. Shortly before the assault you were sent to a nearby village to warn the elder of Nobunaga's attack. However, the other village is also destroyed by Nobunaga's army. You swear to avenge his crime. But for now, you are just an inexperienced young men, and are ""wanted"" by Nobunaga's men and ruthless bounty hunters. Will you be able to unite Japan in the ultimate struggle against Nobunaga?",69.96582365003418,6,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co2x8i.jpg
10677,"['Shooter', 'Platform']","[87, 558, 1059, 1370, 2109, 4142, 4731, 6137, 26906]",Jurassic Park Part 2: The Chaos Continues,[19],jurassic-park-part-2-the-chaos-continues,"A year has passed and the dinosaurs are still alive in Jurassic Park 2: The Chaos Continues. Take control of Dr. Grant as he returns to Jurassic Park and battles the dinosaurs in 12 levels of thrilling action. However, the park has more dinosaurs and some new species as well. When the action becomes too intense, you can team up with a friend thanks to the two-player option. Try to seal away the dinosaurs from hurting anyone else in the future with Jurassic Park Part 2: The Chaos Continues.",57.46974122820014,13,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co2zv4.jpg
